Probenahmestelle;Fluss;Matrix;Gruppe;Kenngroessen;Probenahmeart;Jahr;Periode;Datum;Sonderzeichen;Wert
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;4;13.02.1996;;3,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;5;29.02.1996;;4,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;6;18.03.1996;;5,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;7;27.03.1996;;7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;8;12.04.1996;;8,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;9;24.04.1996;;12,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;10;08.05.1996;;14,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;11;17.05.1996;;14,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;12;08.06.1996;;18,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;13;15.06.1996;;21,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;14;28.06.1996;;18,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;15;22.07.1996;;20,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;16;02.08.1996;;21,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;17;10.08.1996;;21,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;18;20.08.1996;;21,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;19;06.09.1996;;18,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;20;17.09.1996;;16
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;21;01.10.1996;;14,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;22;15.10.1996;;13,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;23;29.10.1996;;12,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;24;13.11.1996;;10,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;25;26.11.1996;;7,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;26;20.12.1996;;5,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1996;27;21.12.1996;;6,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;1;07.01.1997;;3,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;2;28.01.1997;;3,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;3;13.02.1997;;5,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;4;27.02.1997;;6,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;5;13.03.1997;;7,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;6;27.03.1997;;8,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;7;11.04.1997;;9,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;8;25.04.1997;;10,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;9;04.05.1997;;12,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;10;25.05.1997;;14,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;11;08.06.1997;;17,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;12;12.06.1997;;19,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;13;21.06.1997;;18,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;14;17.07.1997;;19,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;15;31.07.1997;;19,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;16;17.08.1997;;22,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;17;26.08.1997;;23,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;18;02.09.1997;;21
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;19;19.09.1997;;19,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;20;01.10.1997;;17,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;21;13.10.1997;;15,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;22;27.10.1997;;12,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;23;10.11.1997;;9,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;24;01.12.1997;;8,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;25;12.12.1997;;8,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1997;26;26.12.1997;;7,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;1;08.01.1998;;6,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;2;20.01.1998;;5,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;3;12.02.1998;;4,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;4;01.03.1998;;6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;5;05.03.1998;;6,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;6;29.03.1998;;7,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;7;02.04.1998;;9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;8;24.04.1998;;11,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;9;09.05.1998;;13,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;10;24.05.1998;;17,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;11;06.06.1998;;19,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;12;08.06.1998;;19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;13;28.06.1998;;20,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;14;07.07.1998;;19,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;15;27.07.1998;;22,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;16;12.08.1998;;23,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;17;18.08.1998;;23,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;18;31.08.1998;;20,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;19;14.09.1998;;15,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;20;28.09.1998;;15,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;21;18.10.1998;;14,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;22;26.10.1998;;12,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;23;10.11.1998;;10,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;24;28.11.1998;;6,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;25;13.12.1998;;6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1998;26;27.12.1998;;5,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;1;05.01.1999;;5,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;2;26.01.1999;;5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;3;06.02.1999;;4,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;4;22.02.1999;;4,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;5;14.03.1999;;6,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;6;27.03.1999;;7,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;7;11.04.1999;;9,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;8;24.04.1999;;9,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;9;04.05.1999;;13,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;10;11.05.1999;;14
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;11;02.06.1999;;15,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;12;20.06.1999;;16,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;13;04.07.1999;;19,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;14;18.07.1999;;19,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;15;31.07.1999;;20,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;16;10.08.1999;;22,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;17;26.08.1999;;20,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;18;02.09.1999;;20,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;19;13.09.1999;;21
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;20;27.09.1999;;18,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;21;14.10.1999;;14,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;22;30.10.1999;;12,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;23;08.11.1999;;11,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;24;22.11.1999;;7,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;25;12.12.1999;;6,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K14E;1999;26;20.12.1999;;6,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;1;06.01.2000;;5,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;2;19.01.2000;;4,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;3;09.02.2000;;5,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;4;27.02.2000;;5,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;5;10.03.2000;;7,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;6;26.03.2000;;7,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;7;09.04.2000;;8,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;8;23.04.2000;;11,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;9;06.05.2000;;15
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;10;16.05.2000;;17,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;11;04.06.2000;;16,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;12;18.06.2000;;20,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;13;22.06.2000;;20,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;14;08.07.2000;;20,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;15;28.07.2000;;19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;16;13.08.2000;;20,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;17;21.08.2000;;22,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;18;28.08.2000;;21,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;19;16.09.2000;;19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;20;28.09.2000;;17
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;21;09.10.2000;;15
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;22;25.10.2000;;13,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;23;06.11.2000;;11,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;24;23.11.2000;;9,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2000;25;04.12.2000;;9,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;1;07.01.2001;;6,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;2;24.01.2001;;5,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;3;07.02.2001;;6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;4;13.02.2001;;5,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;5;09.03.2001;;6,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;6;25.03.2001;;8,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;7;03.04.2001;;8,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;8;12.04.2001;;8,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;9;06.05.2001;;12
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;10;17.05.2001;;15
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;11;31.05.2001;;18,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;12;06.06.2001;;16,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;13;30.06.2001;;18,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;14;06.07.2001;;21,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;15;29.07.2001;;21,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;16;03.08.2001;;22,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;17;26.08.2001;;22,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;18;27.08.2001;;22,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;19;10.09.2001;;15,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;20;07.10.2001;;15,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;21;17.10.2001;;15,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;22;22.10.2001;;14,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;23;05.11.2001;;12,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;24;19.11.2001;;8,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;25;03.12.2001;;8,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2001;26;19.12.2001;;5,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;1;29.12.2001;;4,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;2;27.01.2002;;5,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;3;10.02.2002;;5,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;4;13.02.2002;;6,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;5;09.03.2002;;7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;6;20.03.2002;;8,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;7;05.04.2002;;10,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;8;19.04.2002;;9,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;9;27.04.2002;;11,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;10;18.05.2002;;15,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;11;22.05.2002;;16,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;12;05.06.2002;;17,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;13;27.06.2002;;23,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;14;01.07.2002;;22,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;15;28.07.2002;;20,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;16;31.07.2002;;21,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;17;25.08.2002;;20,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;18;31.08.2002;;21,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;19;08.09.2002;;20,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;20;23.09.2002;;16,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;21;07.10.2002;;14,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;22;23.10.2002;;12,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;23;04.11.2002;;11,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;24;18.11.2002;;9,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;25;02.12.2002;;8,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2002;26;23.12.2002;;7,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;1;03.01.2003;;7,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;2;15.01.2003;;5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;3;29.01.2003;;5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;4;10.02.2003;;4,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;5;09.03.2003;;5,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;6;23.03.2003;;7,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;7;02.04.2003;;9,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;8;19.04.2003;;11,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;9;03.05.2003;;12,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;10;12.05.2003;;16,5
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;11;01.06.2003;;16,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;12;15.06.2003;;23,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;13;17.06.2003;;24,4
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;14;30.06.2003;;24,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;15;21.07.2003;;24,9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;16;09.08.2003;;26,2
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;17;11.08.2003;;26,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;18;26.08.2003;;24,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;19;08.09.2003;;21,1
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;20;22.09.2003;;20
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;21;06.10.2003;;14,8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;22;20.10.2003;;11,7
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;23;03.11.2003;;9,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;24;17.11.2003;;9
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;25;01.12.2003;;8
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2003;26;15.12.2003;;7,3
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;1;11.01.2004;;5,23
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;2;14.01.2004;;6,85
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;3;08.02.2004;;5,09
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;4;16.02.2004;;5,19
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;5;07.03.2004;;4,94
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;6;20.03.2004;;7,25
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;7;03.04.2004;;8,49
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;8;18.04.2004;;10,31
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;9;30.04.2004;;12,97
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;10;16.05.2004;;13,47
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;12;11.06.2004;;18,14
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;13;14.06.2004;;18,6
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Wassertemperatur Maxima in °C;K;2004;14;01.07.2004;;19,02
